int_dis,health_acc_score,health2_acc_score,health2_Monday_score,health2_compete1.5_score,health2_compete2_score,c_healthinfluence,sd_healthinfluence,bus_delay_healthinfluence_2,bus_delay_healthinfluence_1.5,health_acc_score_std,health2_acc_score_std,health2_Monday_score_std,health2_compete1.5_score_std,health2_compete2_score_std,c_healthinfluence_std,sd_healthinfluence_std,bus_delay_healthinfluence_2_std,bus_delay_healthinfluence_1.5_std,food_acc_score,food2_acc_score,food2_Monday_score,food2_compete1.5_score,food2_compete2_score,c_foodinfluence,sd_foodinfluence,bus_delay_foodinfluence_2,bus_delay_foodinfluence_1.5,food_acc_score_std,food2_acc_score_std,food2_Monday_score_std,food2_compete1.5_score_std,food2_compete2_score_std,c_foodinfluence_std,sd_foodinfluence_std,bus_delay_foodinfluence_2_std,bus_delay_foodinfluence_1.5_std,grocery_acc_score,grocery2_acc_score,grocery2_Monday_score,grocery2_compete1.5_score,grocery2_compete2_score,c_groceryinfluence,sd_groceryinfluence,bus_delay_groceryinfluence_2,bus_delay_groceryinfluence_1.5,grocery_acc_score_std,grocery2_acc_score_std,grocery2_Monday_score_std,grocery2_compete1.5_score_std,grocery2_compete2_score_std,c_groceryinfluence_std,sd_groceryinfluence_std,bus_delay_groceryinfluence_2_std,bus_delay_groceryinfluence_1.5_std,city
50,1,1,1.4,1,1,0,0.4,-0.4,-0.4,0,0,0.516397779,0,0,0,0.516397779,0.516397779,0.516397779,1,1,2.3,1.5,1.4,0,1.3,-0.9,-0.8,0,0,1.702938637,0.527046277,0.516397779,0,1.702938637,1.449137675,1.316561177,1,1.2,5.3,3.3,4.4,0.2,4.1,-0.9,-2,0,0.421637021,4.217687623,2.626785107,3.83550663,0.421637021,3.984692934,1.523883927,2.108185107,Portland
0,6.933333333,7.238095238,5.561904762,5.152380952,5.476190476,0.304761905,-1.676190476,-0.085714286,-0.40952381,1.771932163,1.86322616,2.179113306,2.226505335,2.236477476,0.50237531,0.765798202,0.621943074,0.729794994,7.152380952,7.447619048,6.504761905,6.133333333,6.333333333,0.295238095,-0.942857143,-0.171428571,-0.371428571,1.828097752,1.896256192,2.291807355,2.107982387,2.083205124,0.458337496,0.76997217,0.627221327,0.624147771,7.571428571,7.876190476,7.019047619,6.495238095,6.59047619,0.304761905,-0.857142857,-0.428571429,-0.523809524,1.89054908,1.959666564,2.052114071,1.99095942,1.969455402,0.462514231,0.777428842,0.818736631,0.855920985,Riverside
10,7.162790698,7.248062016,5.790697674,6.410852713,6.565891473,0.085271318,-1.457364341,0.775193798,0.620155039,2.357801869,2.446397248,2.39685477,2.70593215,2.674664001,0.530786677,0.838597713,0.894779216,0.849575247,7.356589147,7.496124031,6.604651163,7.348837209,7.364341085,0.139534884,-0.891472868,0.759689922,0.744186047,2.371044237,2.398319825,2.535432053,2.560673626,2.549319715,0.369632124,0.783026082,1.021451126,1.01764948,7.503875969,7.658914729,6.744186047,7.403100775,7.418604651,0.15503876,-0.914728682,0.674418605,0.658914729,2.433888449,2.454256901,2.240532407,2.3066459,2.317385631,0.441050104,0.857239463,1.232139848,1.221526479,Riverside
20,7.456521739,7.384057971,5.731884058,6.811594203,6.855072464,-0.072463768,-1.652173913,1.123188406,1.079710145,2.410801621,2.405354319,2.232931545,2.474839004,2.448150575,0.355102148,0.798284419,1.076984832,1.081102399,7.442028986,7.384057971,6.202898551,7.47826087,7.471014493,-0.057971014,-1.18115942,1.268115942,1.275362319,2.224672914,2.195956682,2.315165553,2.331057814,2.296274447,0.396483005,0.747116181,1.077574019,1.092563556,7.384057971,7.333333333,5.927536232,7.123188406,7.152173913,-0.050724638,-1.405797101,1.224637681,1.195652174,2.128439556,2.121607067,2.049168181,2.356704672,2.326935813,0.60800576,0.851256531,1.074034049,1.086470853,Riverside
30,6.310344828,5.979310345,4.648275862,5.186206897,5.220689655,-0.331034483,-1.331034483,0.572413793,0.537931034,2.926215895,2.81728042,2.219018284,2.49718232,2.490172254,0.486700518,1.196378635,1.097628932,1.111934561,6.289655172,6.034482759,4.889655172,5.806896552,5.744827586,-0.255172414,-1.144827586,0.855172414,0.917241379,2.656013202,2.503924123,2.389552612,2.622807422,2.589453263,0.468142167,1.37930795,1.105411627,1.10869949,6.020689655,5.510344828,4.24137931,5.055172414,5.103448276,-0.510344828,-1.268965517,0.862068966,0.813793103,2.390574563,2.297695831,1.958868232,2.543453772,2.535098447,0.566632859,1.638322196,1.077681988,1.080034766,Riverside
40,3.077669903,3.019417476,3.291262136,2.796116505,2.572815534,-0.058252427,0.27184466,-0.718446602,-0.495145631,1.432735765,1.342959729,2.126541277,1.61706114,1.485894078,0.337965154,1.566776225,1.605245542,1.433997473,3.281553398,3.174757282,2.436893204,2.611650485,2.601941748,-0.106796117,-0.737864078,0.165048544,0.174757282,1.437709751,1.382149395,1.044780706,1.573263186,1.555129437,0.310364155,1.283081195,1.085529485,1.079462325,3.359223301,2.873786408,2.495145631,2.514563107,2.533980583,-0.485436893,-0.378640777,0.038834951,0.019417476,1.427010923,1.257757198,1.119118932,1.447540698,1.460697751,0.557727843,1.076636965,1.128267196,1.120054117,Riverside
50,3.425,3.675,5.525,4.3,3.825,0.25,1.85,-1.7,-1.225,1.550640893,1.817119445,3.734712428,2.997434801,2.530708829,0.543020989,2.094559497,1.697660532,1.34902624,3.375,3.2,2.725,2.475,2.375,-0.175,-0.475,-0.35,-0.25,1.426624131,1.435805858,1.632796877,1.260596115,1.147740255,0.384807644,0.784055859,0.769615289,0.669864127,3.3,2.875,2.95,2.35,2.35,-0.425,0.075,-0.6,-0.6,1.285022199,1.244217394,1.484103805,0.948683298,0.892992664,0.500640615,0.615504796,0.744208408,0.708917557,Riverside
60,4.130434783,4.47826087,8.565217391,6.782608696,6,0.347826087,4.086956522,-2.565217391,-1.782608696,1.455533261,1.702126083,2.59064904,2.392346162,2.132007164,0.486984754,1.443261568,1.926515624,1.756973683,3.826086957,3.695652174,4.695652174,3.304347826,3.086956522,-0.130434783,1,-1.608695652,-1.391304348,1.435022138,1.459600898,1.987112629,1.019571327,0.949308048,0.344350222,2,1.587998467,1.529680015,3.391304348,3.347826087,4.913043478,3.043478261,2.739130435,-0.043478261,1.565217391,-2.173913043,-1.869565217,1.196173081,1.228772323,2.294520023,0.928256473,0.810016347,0.474654024,2.252797997,1.874522337,1.86606898,Riverside
70,2.571428571,2.657142857,6.428571429,4.8,4.657142857,0.085714286,3.771428571,-1.771428571,-1.628571429,1.334733159,1.392054283,3.736038436,2.676696823,2.588922751,0.373491363,2.808450633,2.414243448,2.30199037,2.285714286,2.257142857,5.057142857,3.142857143,3.171428571,-0.028571429,2.8,-1.885714286,-1.914285714,1.126457972,1.146423008,3.547516589,2.074251915,2.064912963,0.295626382,2.94857892,3.445128091,3.424577506,1.914285714,2.171428571,5.085714286,2.857142857,2.828571429,0.257142857,2.914285714,-2.257142857,-2.228571429,0.886879147,0.923093083,3.799159571,1.574481374,1.543215022,0.560611911,3.128346947,3.372404075,3.335069576,Riverside
80,2.84375,2.78125,7.4375,7.1875,7.28125,-0.0625,4.65625,-0.15625,-0.25,1.393750452,1.430866532,4.047599846,3.779720932,3.803515988,0.245934688,2.891694168,1.139025475,1.27000127,2.34375,2.40625,7.75,4.6875,4.65625,0.0625,5.34375,-3.09375,-3.0625,1.0351679,1.103056604,3.262692338,2.37510611,2.417801921,0.245934688,2.377439325,3.559262111,3.555436546,2.28125,2.78125,6.96875,4.5625,4.34375,0.5,4.1875,-2.625,-2.40625,0.991394424,1.4532361,4.231101245,2.474873734,2.417801921,0.672021505,2.889776194,2.848315858,2.745781221,Riverside
90,3.904761905,3.666666667,8.904761905,8.571428571,8.619047619,-0.238095238,5.238095238,-0.285714286,-0.333333333,1.179184545,1.016530045,2.662794808,2.838510676,2.819152186,0.43643578,1.868281614,0.783763813,0.912870929,3.047619048,3.095238095,8.523809524,5.047619048,5.047619048,0.047619048,5.428571429,-3.476190476,-3.476190476,0.973457265,0.889087279,2.638542166,1.745743122,1.716863142,0.384212243,1.963961012,1.327367606,1.327367606,2.714285714,4.142857143,9.047619048,7.238095238,7.285714286,1.428571429,4.904761905,-1.761904762,-1.80952381,0.783763813,1.236354087,2.397419247,2.643950868,2.648449681,0.676123404,1.48002574,1.374945886,1.400680107,Riverside
100,2.62962963,2.814814815,8.592592593,6.962962963,6.888888889,0.185185185,5.777777778,-1.703703704,-1.62962963,0.687702314,0.681459804,2.205923132,2.328444206,2.325995789,0.483340701,1.671787006,1.835856849,1.800601356,2.222222222,2.740740741,8,4.62962963,4.518518519,0.518518519,5.259259259,-3.481481481,-3.37037037,0.69798244,0.85900625,2.660248687,1.690428898,1.649484077,0.509175077,2.086450659,2.293307493,2.238614753,2.592592593,3.888888889,9.148148148,7.666666667,7.37037037,1.296296296,5.259259259,-1.777777778,-1.481481481,0.797074423,1.154700538,2.230965705,2.336993466,2.272716913,0.668800005,1.347150628,2.224571408,2.172739681,Riverside
110,1.7,1.8,5.7,4.7,4.6,0.1,3.9,-1.1,-1,0.483045892,0.632455532,2.359378449,3.056868405,3.098386677,0.316227766,2.024845673,3.314949304,3.231786572,1.7,1.8,5.7,4.2,4.2,0.1,3.9,-1.5,-1.5,0.483045892,0.632455532,2.626785107,3.155242551,3.155242551,0.316227766,2.601281735,2.173067468,2.173067468,1.8,2.4,7.5,5.9,5.6,0.6,5.1,-1.9,-1.6,0.632455532,1.0749677,3.171049598,2.766867463,2.796823595,0.516397779,2.282785822,4.228212125,4.060651289,Riverside
120,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.333333333,1,1,0,1.333333333,-1.333333333,-1.333333333,0,0,2.309401077,0,0,0,2.309401077,2.309401077,2.309401077,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Riverside
0,6.489361702,6.368794326,5.872340426,5.212765957,5.234042553,-0.120567376,-0.496453901,-0.638297872,-0.659574468,2.082639195,2.105812865,2.177321631,2.086721662,2.044638626,0.326784711,0.515808844,0.510973801,0.504689257,7.453900709,7.092198582,6.609929078,5.539007092,5.581560284,-0.361702128,-0.482269504,-1.028368794,-1.070921986,2.051045647,2.161020623,2.219308289,2.224916469,2.255646972,0.496798259,0.529188555,0.620406116,0.62843786,7.744680851,7.354609929,6.985815603,5.765957447,5.80141844,-0.390070922,-0.368794326,-1.184397163,-1.219858156,1.976303387,2.046372232,2.177763648,2.371371809,2.351959238,0.517867187,0.578314639,0.69284957,0.718054898,San Antonio
10,6.740740741,6.74691358,6.635802469,6.580246914,6.555555556,0.00617284,-0.111111111,-0.080246914,-0.055555556,2.634118131,2.664027046,2.823495417,2.832220109,2.85030237,0.305171036,0.557278213,0.640054298,0.571040241,6.364197531,6.549382716,6.561728395,6.611111111,6.580246914,0.185185185,0.012345679,0.018518519,0.049382716,2.392421193,2.444546394,2.651476462,2.716981336,2.706624941,0.448907884,0.600079232,0.759799109,0.729182893,6.277777778,6.450617284,6.407407407,6.456790123,6.450617284,0.172839506,-0.043209877,0.043209877,0.049382716,2.243693716,2.431809053,2.610431904,2.728043381,2.739298702,0.66482377,0.593429504,0.758789207,0.729182893,San Antonio
20,4.82278481,4.987341772,5.506329114,6.063291139,6.050632911,0.164556962,0.518987342,0.544303797,0.556962025,2.535691347,2.58443899,2.872832149,3.014247247,3.054625472,0.373149442,0.798408023,0.764559004,0.69331673,3.924050633,4.202531646,4.708860759,5.658227848,5.64556962,0.278481013,0.506329114,0.936708861,0.949367089,1.824141188,2.065465409,2.592651839,3.046166468,3.046805703,0.451115679,0.83009758,0.978509753,0.90438723,3.582278481,3.936708861,4.316455696,5.215189873,5.189873418,0.35443038,0.379746835,0.873417722,0.898734177,1.464166823,1.806979149,2.431335519,3.070416685,3.059562351,0.532000932,0.881487633,1.004695242,0.994793326,San Antonio
30,1.727272727,1.818181818,2.045454545,2.363636364,2.454545455,0.090909091,0.227272727,0.409090909,0.318181818,0.88273483,1.052722712,1.617678311,2.036464129,2.176219368,0.426401433,0.751621624,0.666125321,0.567900363,1.636363636,1.636363636,1.772727273,2.181818182,2.136363636,0,0.136363636,0.363636364,0.409090909,0.7267314,0.7267314,1.066003582,1.763015913,1.780728972,0,0.467562529,0.789542034,0.796366206,1.636363636,1.681818182,1.636363636,2.090909091,2.090909091,0.045454545,-0.045454545,0.454545455,0.454545455,0.7267314,0.779887882,0.789542034,1.630340044,1.630340044,0.213200716,0.575472702,1.14339814,1.14339814,San Antonio
40,1.774193548,1.806451613,2.935483871,4.161290323,4.161290323,0.032258065,1.129032258,1.225806452,1.225806452,0.668813747,0.703294857,2.048340529,3.256754767,3.256754767,0.179605302,1.521883383,1.334408169,1.334408169,1.709677419,1.709677419,2.258064516,3.806451613,3.838709677,0,0.548387097,1.580645161,1.548387097,0.642575463,0.642575463,1.340839089,3.145572071,3.120862853,0.25819889,0.850047437,1.85785169,1.876853922,1.677419355,1.64516129,2.193548387,3.870967742,3.838709677,-0.032258065,0.548387097,1.64516129,1.677419355,0.70176429,0.60818786,1.1378153,2.918240743,2.933675444,0.314523022,0.850047437,1.871690628,1.85089342,San Antonio
50,1.368421053,1.368421053,1.736842105,2.421052632,2.421052632,0,0.368421053,0.684210526,0.684210526,0.495594628,0.495594628,0.933458638,1.804801912,1.804801912,0,0.76088591,1.056862841,1.056862841,1.368421053,1.315789474,1.631578947,2.210526316,2.210526316,-0.052631579,0.315789474,0.578947368,0.578947368,0.495594628,0.477566933,0.59726472,1.583910329,1.583910329,0.229415734,0.477566933,1.121298329,1.121298329,1.421052632,1.368421053,1.894736842,3.368421053,3.368421053,-0.052631579,0.526315789,1.473684211,1.473684211,0.507257274,0.495594628,1.286456669,2.966676523,2.966676523,0.229415734,1.172292202,1.836918345,1.836918345,San Antonio
0,8.211180124,8.161490683,7.409937888,7.919254658,7.801242236,-0.049689441,-0.751552795,0.391304348,0.50931677,1.800728803,1.80589528,2.09902373,1.936411485,1.983746064,0.217980568,0.591935975,0.489565024,0.501472986,8.732919255,8.608695652,8.242236025,8.50310559,8.453416149,-0.124223602,-0.366459627,0.211180124,0.260869565,1.548215763,1.655196035,2.002424772,1.746869427,1.802603362,0.383369338,0.588317952,0.452906418,0.506479752,8.745341615,8.422360248,7.329192547,8.086956522,7.850931677,-0.322981366,-1.093167702,0.52173913,0.757763975,1.586188447,1.832483805,2.514399525,2.151718221,2.372264688,0.543167613,1.02348206,0.592525912,0.788799701,San Diego
10,5.884816754,5.863874346,5.109947644,5.670157068,5.460732984,-0.020942408,-0.753926702,0.35078534,0.560209424,2.539649757,2.56951842,3.047597069,2.743624087,2.861224892,0.289429842,0.792844828,0.56892041,0.661169584,6.246073298,6.219895288,5.361256545,6.041884817,5.832460733,-0.02617801,-0.858638743,0.471204188,0.680628272,1.802680103,1.969189518,2.76260108,2.242724989,2.460892803,0.496668427,0.997848333,0.678976098,0.856917132,6.293193717,6.261780105,4.968586387,5.916230366,5.481675393,-0.031413613,-1.293193717,0.513089005,0.947643979,1.755564314,2.227709462,2.661431667,2.632449016,2.816946708,0.710120517,0.927875763,0.773635565,0.955528071,San Diego
20,5.361702128,5.436170213,5.489361702,5.606382979,5.531914894,0.074468085,0.053191489,0.042553191,0.117021277,2.098904291,2.153059891,2.953928242,2.498249215,2.674861579,0.335670143,1.110720209,0.585026304,0.787760989,4.691489362,4.861702128,4.659574468,4.957446809,4.85106383,0.170212766,-0.20212766,0.191489362,0.29787234,1.572796945,1.636946172,2.321258425,1.900282342,2.06849094,0.405295535,1.04294648,0.676432701,0.889965412,4.542553191,4.638297872,4.106382979,4.670212766,4.425531915,0.095744681,-0.531914894,0.319148936,0.563829787,1.528685524,1.709247862,2.023879406,2.034055739,2.086770215,0.605870012,0.900443471,0.906520774,1.214239092,San Diego
30,4.093023256,4.139534884,5.372093023,4.511627907,4.837209302,0.046511628,1.23255814,-0.534883721,-0.860465116,2.021479344,2.076872596,2.944108369,2.271690089,2.59972739,0.213082632,1.087531265,0.591561179,0.914991422,3.046511628,3.069767442,3.627906977,3.11627907,3.23255814,0.023255814,0.558139535,-0.395348837,-0.511627907,1.379328483,1.470266397,2.104680225,1.576755293,1.7571244,0.344229443,0.907700538,0.54070214,0.767559305,2.720930233,2.76744186,3.651162791,2.697674419,3.023255814,0.046511628,0.88372093,-0.627906977,-0.953488372,1.296985174,1.46119992,2.349100344,1.551264979,1.792688485,0.532446661,1.219080495,0.756661081,1.022450101,San Diego
40,2.923076923,2.969230769,4.384615385,3.323076923,3.630769231,0.046153846,1.415384615,-0.753846154,-1.061538462,1.26624065,1.298667957,2.013177741,1.542194989,1.719095245,0.211451031,0.881977673,0.468733974,0.60922397,2.430769231,2.476923077,3.876923077,2.723076923,3.123076923,0.046153846,1.4,-0.753846154,-1.153846154,0.918035109,0.969982157,1.841430255,1.205556048,1.408763779,0.211451031,1.042832681,0.638131286,0.833493574,2.6,2.953846154,5.876923077,3.538461538,4.692307692,0.353846154,2.923076923,-1.184615385,-2.338461538,1.02774024,1.304209162,2.885890744,1.777260208,2.311135252,0.597671765,1.725794132,0.845804124,1.253456759,San Diego
50,2.068965517,2.068965517,4,2.431034483,2.982758621,0,1.931034483,-1.017241379,-1.568965517,0.915022173,0.915022173,1.777046633,1.061479751,1.317778291,0,0.988744889,0.606727758,0.860682491,1.844827586,1.931034483,4.068965517,2.327586207,2.793103448,0.086206897,2.137931034,-1.275862069,-1.74137931,0.695895842,0.769188886,1.853039882,0.980295892,1.280879915,0.283120628,1.205954174,0.720455593,1.035515717,1.948275862,2.362068966,6.448275862,3.586206897,4.5,0.413793103,4.086206897,-1.948275862,-2.862068966,0.759094886,1.103396286,2.829496352,1.797019782,2.162276254,0.563026993,1.940197881,1.114850533,1.432067281,San Diego
60,1,1,1.272727273,1,1,0,0.272727273,-0.272727273,-0.272727273,0,0,0.467099366,0,0,0,0.467099366,0.467099366,0.467099366,1,1,1.272727273,1.090909091,1.090909091,0,0.272727273,-0.181818182,-0.181818182,0,0,0.467099366,0.301511345,0.301511345,0,0.467099366,0.404519917,0.603022689,1,1,1.727272727,2,2.181818182,0,0.727272727,0.454545455,0.272727273,0,0,1.103712743,2.683281573,2.676497032,0,1.103712743,2.876234913,3.003028774,San Diego
70,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,San Diego
0,8.81300813,8.642276423,8.219512195,8.06504065,7.853658537,-0.170731707,-0.422764228,-0.365853659,-0.154471545,1.32039235,1.409162531,1.715582324,1.897970605,1.973940583,0.398918971,0.54333714,0.50029979,0.405545985,9.073170732,8.991869919,8.447154472,8.235772358,8,-0.081300813,-0.544715447,-0.447154472,-0.211382114,1.124763959,1.264236535,1.89565185,2.076730173,2.276033363,0.302814555,0.791885409,0.616750501,0.448166255,8.926829268,8.81300813,8.243902439,7.780487805,7.829268293,-0.113821138,-0.569105691,-0.414634146,-0.463414634,1.268604059,1.392895283,1.972522158,2.219646203,2.152799615,0.408982184,0.736421351,0.49467375,0.500699231,Seattle
10,8,8.076923077,8.243589744,8.083333333,8.115384615,0.076923077,0.166666667,-0.128205128,-0.16025641,1.409644201,1.465907014,1.512834532,1.645946471,1.733769112,0.461951841,0.542792461,0.564748859,0.538777528,7.820512821,7.775641026,7.698717949,7.141025641,7.217948718,-0.044871795,-0.076923077,-0.480769231,-0.557692308,1.402703286,1.479205183,1.797560612,2.105135711,2.138117568,0.328102044,0.637924675,0.838363643,1.096859944,7.807692308,7.846153846,7.756410256,7.262820513,7.371794872,0.038461538,-0.08974359,-0.384615385,-0.493589744,1.537133422,1.486080995,1.724105359,1.928101789,2.029517498,0.423268623,0.665963235,0.69525153,0.890790116,Seattle
20,5.53030303,5.704545455,5.659090909,5.560606061,5.689393939,0.174242424,-0.045454545,0.03030303,-0.098484848,1.687128614,1.633329557,1.877262687,2.123146073,2.151273636,0.486398387,0.57775079,0.664697531,0.628336572,5.401515152,5.356060606,5.174242424,5.037878788,5.098484848,-0.045454545,-0.181818182,-0.075757576,-0.136363636,1.711478306,1.853952146,2.225789892,2.524400928,2.564763723,0.460063659,0.729092103,1.038357571,0.994432803,5.393939394,5.568181818,5.53030303,5.484848485,5.431818182,0.174242424,-0.037878788,-0.098484848,-0.045454545,1.88508641,1.878740775,2.263009527,2.639930743,2.615844796,0.611545559,0.724756374,0.872478688,0.995130406,Seattle
30,3.762295082,3.680327869,3.680327869,3.868852459,3.893442623,-0.081967213,0,0.213114754,0.18852459,1.454848143,1.444661838,1.544204807,1.781218914,1.839903775,0.330042921,0.530086536,0.645768275,0.607555286,3.721311475,3.795081967,3.868852459,4.270491803,4.245901639,0.073770492,0.073770492,0.37704918,0.401639344,1.506253055,1.630993839,1.945330581,2.278309092,2.275676179,0.344209066,0.729179691,0.865575515,0.829814637,3.696721311,3.795081967,3.967213115,4.385245902,4.344262295,0.098360656,0.172131148,0.37704918,0.418032787,1.574010744,1.563734271,1.897952033,2.406762928,2.31691763,0.504686075,0.778774445,0.785486835,0.841487898,Seattle
40,2.980769231,2.932692308,3.192307692,3.528846154,3.519230769,-0.048076923,0.259615385,0.326923077,0.336538462,1.079201154,1.026488245,1.231282567,1.519815592,1.500684434,0.351965568,0.521297714,0.547586189,0.567922067,3.115384615,3.211538462,3.942307692,4.548076923,4.615384615,0.096153846,0.730769231,0.673076923,0.605769231,1.176696811,1.243804662,1.778113558,2.297655232,2.312094382,0.355790676,0.685930298,0.793692461,0.793398359,3.269230769,3.038461538,3.538461538,4.153846154,4.067307692,-0.230769231,0.5,0.528846154,0.615384615,1.330966283,1.189950451,1.671712551,2.241572051,2.091426897,0.594975226,0.763232777,0.652950447,0.767136806,Seattle
50,1.709677419,1.725806452,1.774193548,1.758064516,1.790322581,0.016129032,0.048387097,0.016129032,-0.016129032,0.554773526,0.577426593,0.638115947,0.693895723,0.704484389,0.221169432,0.381000381,0.424338849,0.461357068,1.774193548,1.85483871,2.096774194,2.290322581,2.370967742,0.080645161,0.241935484,0.274193548,0.193548387,0.61188649,0.64900363,0.862890252,1.233243049,1.204280221,0.274512211,0.46818393,0.548301546,0.623020397,1.903225806,1.838709677,2.048387097,2.419354839,2.387096774,-0.064516129,0.209677419,0.338709677,0.370967742,0.694467066,0.728653562,1.206912052,1.877811659,1.74012284,0.539306408,0.656296034,0.651443501,0.773195858,Seattle
60,1.055555556,1,1.111111111,1.166666667,1.166666667,-0.055555556,0.111111111,0.055555556,0.055555556,0.23570226,0,0.323380833,0.383482494,0.383482494,0.23570226,0.323380833,0.23570226,0.23570226,1.055555556,1,1.166666667,1.555555556,1.555555556,-0.055555556,0.166666667,0.388888889,0.388888889,0.23570226,0,0.383482494,0.783823376,0.783823376,0.23570226,0.383482494,0.501631326,0.501631326,1.055555556,1.111111111,1.277777778,1.388888889,1.388888889,0.055555556,0.166666667,0.111111111,0.111111111,0.23570226,0.323380833,0.460888599,0.697802339,0.697802339,0.23570226,0.383482494,0.323380833,0.323380833,Seattle
70,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0,0,0,0,0.577350269,0.577350269,0.577350269,0.577350269,0.577350269,0,0,0,0,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0,0,0,0,0.577350269,0.577350269,0.577350269,0.577350269,0.577350269,0,0,0,0,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0,0,0,0,0.577350269,0.577350269,0.577350269,0.577350269,0.577350269,0,0,0,0,Seattle
0,7.940639269,7.525114155,6.945205479,6.342465753,6.305936073,-0.415525114,-0.579908676,-0.639269406,-0.602739726,2.330716619,2.46313356,2.787046105,2.826249069,2.806040571,0.51217836,0.701739641,0.698958213,0.658181942,7.922374429,7.945205479,7.753424658,7.392694064,7.438356164,0.02283105,-0.191780822,-0.315068493,-0.360730594,2.258196452,2.286119329,2.599122057,2.766301401,2.751078027,0.29433368,0.533059395,0.563655638,0.535450951,8.01826484,7.913242009,7.767123288,7.401826484,7.442922374,-0.105022831,-0.146118721,-0.324200913,-0.365296804,2.209162468,2.378565984,2.657103417,2.817572048,2.761162939,0.441974691,0.547405058,0.541751048,0.553455599,San Francisco
10,7.502202643,7.449339207,7.022026432,6.775330396,6.850220264,-0.052863436,-0.427312775,-0.171806167,-0.246696035,1.967376514,2.255933573,2.443059401,2.546507108,2.556362433,0.642745903,0.629477451,0.53339603,0.532920747,7.502202643,7.471365639,7.348017621,7.149779736,7.189427313,-0.030837004,-0.123348018,-0.158590308,-0.198237885,1.985287588,1.976145211,2.056187089,2.252734316,2.234934445,0.255766599,0.508973701,0.549701242,0.595258905,7.488986784,7.436123348,7.325991189,7.215859031,7.242290749,-0.052863436,-0.110132159,-0.083700441,-0.110132159,1.896343089,1.966335918,2.019678249,2.204603899,2.189752894,0.395582011,0.64577146,0.546143728,0.580839704,San Francisco
20,5.06779661,5.271186441,5.378531073,5.892655367,5.836158192,0.203389831,0.107344633,0.457627119,0.514124294,1.750302637,2.098407203,2.295794597,2.528205045,2.622291446,0.63370289,0.779570292,0.797482557,0.691731561,5.169491525,5.101694915,5.15819209,5.468926554,5.406779661,-0.06779661,0.056497175,0.248587571,0.310734463,1.797907961,1.815603912,1.947566403,2.129446012,2.108844827,0.273720585,0.628106047,0.559332734,0.563620624,5.197740113,5.186440678,5.259887006,5.559322034,5.514124294,-0.011299435,0.073446328,0.254237288,0.299435028,1.728897271,1.84459816,1.889031134,2.049982149,2.036896438,0.464522,0.753948688,0.561852264,0.51747828,San Francisco
30,3.724137931,3.942528736,4.586206897,5.212643678,5.229885057,0.218390805,0.643678161,0.643678161,0.626436782,1.518210501,1.688836668,2.452092296,2.637142638,2.574670525,0.466825148,1.211477018,0.598205631,0.621011625,3.643678161,3.66091954,3.804597701,4.189655172,4.137931034,0.017241379,0.143678161,0.333333333,0.385057471,1.489671659,1.533808311,1.685292246,1.927503071,1.872665645,0.330949552,0.5556231,0.541175485,0.56487325,3.591954023,3.672413793,3.833333333,4.103448276,4.08045977,0.08045977,0.16091954,0.247126437,0.270114943,1.434562501,1.502074839,1.602322495,1.76697045,1.751751499,0.312306016,0.566370928,0.494907963,0.470546342,San Francisco
40,2.638095238,2.876190476,3.571428571,3.60952381,3.59047619,0.238095238,0.695238095,0.019047619,0.038095238,0.900040699,1.044170982,1.900693916,1.767741051,1.639038403,0.546383381,1.066300303,0.865813894,0.758589398,2.638095238,2.752380952,2.980952381,3.076190476,3.095238095,0.114285714,0.228571429,0.114285714,0.095238095,1.020216884,1.072209727,1.216718098,1.306015948,1.282454149,0.31968391,0.50492084,0.655073186,0.612746175,2.552380952,2.733333333,2.828571429,2.895238095,2.914285714,0.180952381,0.095238095,0.085714286,0.066666667,0.930063608,1.002560824,1.069301919,1.159607108,1.185767244,0.386825154,0.509973784,0.573690578,0.485692738,San Francisco
50,1.304347826,1.369565217,1.782608696,1.456521739,1.456521739,0.065217391,0.413043478,-0.326086957,-0.326086957,0.465215134,0.488020749,0.786357099,0.503610155,0.503610155,0.326746515,0.580271467,0.59830679,0.559934434,1.304347826,1.282608696,1.52173913,1.347826087,1.326086957,-0.02173913,0.239130435,-0.195652174,-0.173913043,0.465215134,0.455243206,0.505046992,0.525669575,0.559934434,0.147441956,0.431265971,0.499758396,0.437383525,1.195652174,1.282608696,1.413043478,1.369565217,1.260869565,0.086956522,0.130434783,-0.152173913,-0.043478261,0.401085484,0.455243206,0.49782134,0.488020749,0.44396109,0.284884925,0.499274836,0.419914875,0.362492712,San Francisco
